contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
MSFT260501C00270000,2026-04-17 13:53:38+00:00,270.0,155.92,143.3,146.55,0.0,0.0,1.0,14,1.3735382885742187,True,REGULAR,USD,call,2026-05-01,144.925,3.25
MSFT260501C00280000,2026-04-17 13:53:38+00:00,280.0,145.96,133.35,136.6,0.0,0.0,1.0,10,1.2866246606445313,True,REGULAR,USD,call,2026-05-01,134.975,3.25
MSFT260501C00290000,2026-04-08 18:54:35+00:00,290.0,84.51,123.4,126.8,0.0,0.0,30.0,11,1.220707021484375,True,REGULAR,USD,call,2026-05-01,125.1,3.3999999999999915
MSFT260501C00300000,2026-04-22 17:03:47+00:00,300.0,131.57,114.0,116.6,0.0,0.0,8.0,26,1.1665080737304687,True,REGULAR,USD,call,2026-05-01,115.3,2.5999999999999943
MSFT260501C00305000,2026-04-17 13:56:32+00:00,305.0,121.12,108.95,111.6,0.0,0.0,2.0,8,1.1103560107421875,True,REGULAR,USD,call,2026-05-01,110.275,2.6499999999999915
MSFT260501C00310000,2026-04-20 19:16:33+00:00,310.0,107.88,104.05,106.7,0.0,0.0,27.0,47,1.080571003417969,True,REGULAR,USD,call,2026-05-01,105.375,2.6500000000000057
MSFT260501C00315000,2026-04-15 14:54:35+00:00,315.0,92.07,99.05,101.9,0.0,0.0,10.0,52,1.0488328808593752,True,REGULAR,USD,call,2026-05-01,100.475,2.8500000000000085
MSFT260501C00320000,2026-04-22 19:51:16+00:00,320.0,113.5,94.1,96.7,0.0,0.0,2.0,11,0.9855958471679689,True,REGULAR,USD,call,2026-05-01,95.4,2.6000000000000085
MSFT260501C00325000,2026-04-22 19:50:00+00:00,325.0,108.5,89.0,91.75,0.0,0.0,1.0,5,0.9321295849609376,True,REGULAR,USD,call,2026-05-01,90.375,2.75
MSFT260501C00330000,2026-04-21 19:00:39+00:00,330.0,96.45,84.2,86.85,0.0,0.0,1.0,43,0.9077157666015624,True,REGULAR,USD,call,2026-05-01,85.525,2.6499999999999915
MSFT260501C00335000,2026-04-17 13:52:22+00:00,335.0,91.67,79.3,81.8,0.0,0.0,1.0,25,0.8623060644531251,True,REGULAR,USD,call,2026-05-01,80.55,2.5
MSFT260501C00340000,2026-04-22 19:12:48+00:00,340.0,92.0,74.4,76.9,0.0,0.0,1.0,132,0.8273943041992187,True,REGULAR,USD,call,2026-05-01,75.65,2.5
MSFT260501C00345000,2026-04-16 15:58:17+00:00,345.0,75.04,69.5,72.05,0.0,0.0,33.0,69,0.7941915112304687,True,REGULAR,USD,call,2026-05-01,70.775,2.549999999999997
MSFT260501C00350000,2026-04-23 17:47:49+00:00,350.0,63.6,64.75,67.2,-20.400002,-24.285715,35.0,222,0.7675804492187501,True,REGULAR,USD,call,2026-05-01,65.975,2.450000000000003
MSFT260501C00352500,2026-04-16 17:37:10+00:00,352.5,67.57,62.3,64.8,0.0,0.0,,2,0.7504907763671875,True,REGULAR,USD,call,2026-05-01,63.55,2.5
MSFT260501C00355000,2026-04-23 14:43:51+00:00,355.0,65.95,60.0,62.35,-10.93,-14.216962,1.0,94,0.7380397290039062,True,REGULAR,USD,call,2026-05-01,61.175,2.3500000000000014
MSFT260501C00357500,2026-04-13 19:11:07+00:00,357.5,30.75,57.5,59.9,0.0,0.0,,1,0.7148466015625,True,REGULAR,USD,call,2026-05-01,58.7,2.3999999999999986
MSFT260501C00360000,2026-04-23 17:34:25+00:00,360.0,56.5,55.2,57.55,-17.440002,-23.586695,19.0,464,0.7056914196777344,True,REGULAR,USD,call,2026-05-01,56.375,2.3499999999999943
MSFT260501C00362500,2026-04-23 15:56:31+00:00,362.5,58.37,52.8,55.15,-4.2299995,-6.757188,1.0,6,0.6884796777343751,True,REGULAR,USD,call,2026-05-01,53.974999999999994,2.3500000000000014
MSFT260501C00365000,2026-04-23 18:04:18+00:00,365.0,51.58,50.5,52.8,-16.18,-23.878393,5.0,360,0.6771272521972658,True,REGULAR,USD,call,2026-05-01,51.65,2.299999999999997
MSFT260501C00367500,2026-04-23 13:54:30+00:00,367.5,52.8,48.2,50.5,-8.869999,-14.383005,11.0,14,0.6665072412109377,True,REGULAR,USD,call,2026-05-01,49.35,2.299999999999997
MSFT260501C00370000,2026-04-23 18:05:33+00:00,370.0,46.67,46.1,47.8,-15.980003,-25.506788,60.0,1162,0.6470982556152343,True,REGULAR,USD,call,2026-05-01,46.95,1.6999999999999957
MSFT260501C00372500,2026-04-23 15:01:59+00:00,372.5,50.45,44.0,45.9,-11.049999,-17.967478,4.0,31,0.6555210229492189,True,REGULAR,USD,call,2026-05-01,44.95,1.8999999999999986
MSFT260501C00375000,2026-04-23 18:05:33+00:00,375.0,42.15,41.45,43.35,-16.619999,-28.279732,81.0,1688,0.6237830590820312,True,REGULAR,USD,call,2026-05-01,42.400000000000006,1.8999999999999986
MSFT260501C00377500,2026-04-23 17:53:41+00:00,377.5,40.1,39.4,41.4,-9.260002,-18.760134,3.0,46,0.6276892700195313,True,REGULAR,USD,call,2026-05-01,40.4,2.0
MSFT260501C00380000,2026-04-23 18:13:30+00:00,380.0,38.2,37.3,39.0,-16.8,-30.545452,75.0,1677,0.6135292553710938,True,REGULAR,USD,call,2026-05-01,38.15,1.7000000000000028
MSFT260501C00382500,2026-04-23 17:12:12+00:00,382.5,36.59,35.1,37.2,-11.560001,-24.008308,97.0,132,0.6124306335449221,True,REGULAR,USD,call,2026-05-01,36.150000000000006,2.1000000000000014
MSFT260501C00385000,2026-04-23 18:12:29+00:00,385.0,34.01,33.45,35.05,-15.990002,-31.980003,115.0,2580,0.6141396008300781,True,REGULAR,USD,call,2026-05-01,34.25,1.5999999999999943
MSFT260501C00387500,2026-04-23 16:27:51+00:00,387.5,34.96,31.0,33.25,-12.07,-25.66447,5.0,302,0.6015664843750002,True,REGULAR,USD,call,2026-05-01,32.125,2.25
MSFT260501C00390000,2026-04-23 17:37:27+00:00,390.0,29.76,29.7,31.1,-15.429998,-34.144722,74.0,1429,0.6069375244140626,True,REGULAR,USD,call,2026-05-01,30.4,1.4000000000000021
MSFT260501C00392500,2026-04-23 17:58:13+00:00,392.5,28.0,28.05,29.25,-15.130001,-35.079994,14.0,674,0.6080971807861328,True,REGULAR,USD,call,2026-05-01,28.65,1.1999999999999993
MSFT260501C00395000,2026-04-23 18:01:54+00:00,395.0,26.7,26.0,27.15,-14.349998,-34.957367,106.0,977,0.591923026123047,True,REGULAR,USD,call,2026-05-01,26.575,1.1499999999999986
MSFT260501C00397500,2026-04-23 17:46:29+00:00,397.5,22.69,23.65,25.05,-15.83,-41.095535,19.0,65,0.5676312768554688,True,REGULAR,USD,call,2026-05-01,24.35,1.4000000000000021
MSFT260501C00400000,2026-04-23 18:17:20+00:00,400.0,23.0,22.7,23.25,-13.490002,-36.969036,1086.0,4557,0.5781902532958985,True,REGULAR,USD,call,2026-05-01,22.975,0.5500000000000007
MSFT260501C00402500,2026-04-23 18:02:10+00:00,402.5,21.54,21.0,21.6,-11.809998,-35.41229,152.0,73,0.5731243859863282,True,REGULAR,USD,call,2026-05-01,21.3,0.6000000000000014
MSFT260501C00405000,2026-04-23 18:19:38+00:00,405.0,20.0,19.4,20.0,-12.279999,-38.519444,751.0,22565,0.5686078295898438,True,REGULAR,USD,call,2026-05-01,19.7,0.6000000000000014
MSFT260501C00407500,2026-04-23 18:14:54+00:00,407.5,18.32,17.95,18.5,-10.190001,-35.741848,74.0,23,0.5665326550292968,True,REGULAR,USD,call,2026-05-01,18.225,0.5500000000000007
MSFT260501C00410000,2026-04-23 18:20:49+00:00,410.0,16.85,16.7,17.1,-12.049999,-41.6955,786.0,3443,0.5677533459472657,True,REGULAR,USD,call,2026-05-01,16.9,0.40000000000000213
MSFT260501C00412500,2026-04-23 18:14:54+00:00,412.5,15.57,15.25,15.7,-10.550001,-40.39051,150.0,72,0.5625043750000001,True,REGULAR,USD,call,2026-05-01,15.475,0.4499999999999993
MSFT260501C00415000,2026-04-23 18:20:47+00:00,415.0,14.18,14.0,14.4,-11.09,-43.851322,746.0,2747,0.5604292004394531,False,REGULAR,USD,call,2026-05-01,14.2,0.40000000000000036
MSFT260501C00417500,2026-04-23 18:17:38+00:00,417.5,13.0,12.8,13.15,-10.049999,-43.60087,892.0,494,0.5576216113281252,False,REGULAR,USD,call,2026-05-01,12.975000000000001,0.34999999999999964
MSFT260501C00420000,2026-04-23 18:19:56+00:00,420.0,11.85,11.85,12.0,-9.98,-45.800823,4083.0,3784,0.5589643713378907,False,REGULAR,USD,call,2026-05-01,11.925,0.15000000000000036
MSFT260501C00422500,2026-04-23 18:20:58+00:00,422.5,10.84,10.7,11.0,-9.51,-46.732185,1360.0,537,0.556767127685547,False,REGULAR,USD,call,2026-05-01,10.85,0.3000000000000007
MSFT260501C00425000,2026-04-23 18:17:14+00:00,425.0,9.85,9.65,10.0,-8.9,-47.466663,3670.0,3193,0.5539595385742189,False,REGULAR,USD,call,2026-05-01,9.825,0.34999999999999964
MSFT260501C00427500,2026-04-23 18:11:56+00:00,427.5,9.0,8.75,9.15,-8.35,-48.126804,534.0,875,0.5545088494873047,False,REGULAR,USD,call,2026-05-01,8.95,0.40000000000000036
MSFT260501C00430000,2026-04-23 18:20:27+00:00,430.0,8.1,7.95,8.1,-7.8999996,-49.529778,2924.0,3640,0.5504195349121095,False,REGULAR,USD,call,2026-05-01,8.025,0.14999999999999947
MSFT260501C00432500,2026-04-23 18:16:01+00:00,432.5,7.35,7.15,7.35,-7.2999997,-49.829353,308.0,972,0.5500533276367189,False,REGULAR,USD,call,2026-05-01,7.25,0.1999999999999993
MSFT260501C00435000,2026-04-23 18:15:23+00:00,435.0,6.64,6.4,6.75,-6.81,-50.63197,1904.0,4358,0.5513960876464845,False,REGULAR,USD,call,2026-05-01,6.575,0.34999999999999964
MSFT260501C00437500,2026-04-23 18:03:03+00:00,437.5,5.9,5.8,6.2,-6.4,-52.03252,149.0,417,0.5549971258544923,False,REGULAR,USD,call,2026-05-01,6.0,0.40000000000000036
