contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
KMB260501C00075000,2026-04-17 14:54:46+00:00,75.0,25.0,0.0,0.0,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00085000,2026-04-20 18:40:16+00:00,85.0,13.6,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00090000,2026-04-23 15:51:10+00:00,90.0,7.83,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00091000,2026-04-23 15:51:10+00:00,91.0,6.91,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00092000,2026-04-23 19:09:00+00:00,92.0,6.39,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00093000,2026-04-09 19:48:59+00:00,93.0,6.6,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00094000,2026-04-08 13:50:48+00:00,94.0,4.5,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00095000,2026-04-23 19:15:32+00:00,95.0,4.1,0.0,0.0,0.0,0.0,17.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00096000,2026-04-23 19:15:32+00:00,96.0,3.5,0.0,0.0,0.0,0.0,21.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00097000,2026-04-23 14:22:11+00:00,97.0,2.7,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00098000,2026-04-23 19:56:07+00:00,98.0,2.02,0.0,0.0,0.0,0.0,10.0,0,0.00196310546875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00099000,2026-04-23 16:06:18+00:00,99.0,1.96,0.0,0.0,0.0,0.0,21.0,0,0.015634843750000002,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00100000,2026-04-23 19:33:13+00:00,100.0,1.55,0.0,0.0,0.0,0.0,71.0,0,0.0312596875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KMB260501C00101000,2026-04-23 18:48:12+00:00,101.0,1.15,0.0,0.0,0.0,0.0,55.0,0,0.062509375,False,REGULAR,USD,call,2026-05-01,0.0,0.0
