contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
AMD260522C00105000,2026-04-23 16:34:28+00:00,105.0,204.95,198.5,202.15,24.279999,13.438867,4.0,3,1.798829130859375,True,REGULAR,USD,call,2026-05-22,200.325,3.6500000000000057
AMD260522C00110000,2026-04-23 16:22:42+00:00,110.0,198.22,193.55,197.45,5.949997,3.094605,2.0,4,1.7919932275390624,True,REGULAR,USD,call,2026-05-22,195.5,3.8999999999999773
AMD260522C00115000,2026-04-23 18:09:29+00:00,115.0,190.34,188.5,192.4,4.419998,2.3773656,26.0,2,1.7021499267578126,True,REGULAR,USD,call,2026-05-22,190.45,3.9000000000000057
AMD260522C00120000,2026-04-23 16:05:15+00:00,120.0,186.92,183.2,187.25,58.67,45.74659,10.0,4,1.5478538232421872,True,REGULAR,USD,call,2026-05-22,185.225,4.050000000000011
AMD260522C00130000,2026-04-20 19:45:51+00:00,130.0,146.07,173.2,177.35,0.0,0.0,,1,1.4443387158203125,True,REGULAR,USD,call,2026-05-22,175.27499999999998,4.150000000000006
AMD260522C00135000,2026-04-23 18:00:54+00:00,135.0,169.46,168.6,172.6,0.7400055,0.43859974,6.0,5,1.486330693359375,True,REGULAR,USD,call,2026-05-22,170.6,4.0
AMD260522C00140000,2026-04-23 17:33:07+00:00,140.0,164.41,163.7,167.65,20.90001,14.563453,6.0,6,1.4453152734375,True,REGULAR,USD,call,2026-05-22,165.675,3.950000000000017
AMD260522C00150000,2026-04-23 18:08:48+00:00,150.0,155.61,153.8,157.7,9.5,6.5019507,10.0,4,1.347171232910156,True,REGULAR,USD,call,2026-05-22,155.75,3.8999999999999773
AMD260522C00160000,2026-04-23 14:04:51+00:00,160.0,142.7,143.65,147.5,-1.2200012,-0.84769404,9.0,19,1.19922275390625,True,REGULAR,USD,call,2026-05-22,145.575,3.8499999999999943
AMD260522C00165000,2026-04-14 19:57:27+00:00,165.0,91.2,138.9,142.9,0.0,0.0,1.0,12,1.214603536376953,True,REGULAR,USD,call,2026-05-22,140.9,4.0
AMD260522C00170000,2026-04-22 19:14:55+00:00,170.0,133.25,133.95,137.85,0.0,0.0,20.0,10,1.1628459826660156,True,REGULAR,USD,call,2026-05-22,135.89999999999998,3.9000000000000057
AMD260522C00175000,2026-04-21 16:24:48+00:00,175.0,109.31,129.1,132.95,0.0,0.0,4.0,19,1.1335492541503909,True,REGULAR,USD,call,2026-05-22,131.02499999999998,3.8499999999999943
AMD260522C00180000,2026-04-16 13:43:12+00:00,180.0,87.11,124.15,127.8,0.0,0.0,12.0,25,1.0756882153320313,True,REGULAR,USD,call,2026-05-22,125.975,3.6499999999999915
AMD260522C00185000,2026-04-21 15:55:43+00:00,185.0,97.57,119.25,123.2,0.0,0.0,3.0,13,1.0647019421386719,True,REGULAR,USD,call,2026-05-22,121.225,3.950000000000003
AMD260522C00190000,2026-04-22 18:48:36+00:00,190.0,113.4,114.4,118.2,0.0,0.0,150.0,232,1.0263720556640625,True,REGULAR,USD,call,2026-05-22,116.30000000000001,3.799999999999997
AMD260522C00195000,2026-04-17 14:19:16+00:00,195.0,85.38,109.55,113.05,0.0,0.0,4.0,36,0.9787599780273439,True,REGULAR,USD,call,2026-05-22,111.3,3.5
AMD260522C00200000,2026-04-23 17:35:21+00:00,200.0,106.39,104.75,108.3,28.989998,37.454777,1.0,62,0.9589847851562499,True,REGULAR,USD,call,2026-05-22,106.525,3.549999999999997
AMD260522C00205000,2026-04-23 16:35:10+00:00,205.0,106.14,99.9,103.5,23.940002,29.124092,1.0,9,0.9311530322265625,True,REGULAR,USD,call,2026-05-22,101.7,3.5999999999999943
AMD260522C00210000,2026-04-22 19:13:24+00:00,210.0,94.17,95.1,97.1,0.0,0.0,8.0,56,0.8178729150390623,True,REGULAR,USD,call,2026-05-22,96.1,2.0
AMD260522C00215000,2026-04-23 16:00:22+00:00,215.0,94.6,90.4,93.95,8.659996,10.076794,1.0,110,0.8834240173339842,True,REGULAR,USD,call,2026-05-22,92.17500000000001,3.549999999999997
AMD260522C00220000,2026-04-23 17:13:15+00:00,220.0,88.6,85.6,89.25,3.0599976,3.577271,103.0,206,0.8577895080566407,True,REGULAR,USD,call,2026-05-22,87.425,3.6500000000000057
