contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
AAPL260501C00110000,2026-04-23 13:55:31+00:00,110.0,163.9,161.65,164.45,14.899994,9.999996,2.0,4,2.908205854492188,True,REGULAR,USD,call,2026-05-01,163.05,2.799999999999983
AAPL260501C00120000,2026-03-24 16:59:06+00:00,120.0,134.2,151.5,154.55,0.0,0.0,2.0,2,2.713870402832031,True,REGULAR,USD,call,2026-05-01,153.025,3.0500000000000114
AAPL260501C00180000,2026-03-18 19:52:58+00:00,180.0,70.66,88.7,91.9,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,90.30000000000001,3.200000000000003
AAPL260501C00190000,2026-04-15 17:14:28+00:00,190.0,75.5,81.75,84.6,0.0,0.0,11.0,12,1.3447298388671873,True,REGULAR,USD,call,2026-05-01,83.175,2.8499999999999943
AAPL260501C00195000,2026-04-14 14:49:13+00:00,195.0,63.92,76.85,79.55,0.0,0.0,1.0,1,1.2480506347656248,True,REGULAR,USD,call,2026-05-01,78.19999999999999,2.700000000000003
AAPL260501C00200000,2026-04-22 14:15:30+00:00,200.0,71.0,71.85,74.4,0.0,0.0,5.0,30,1.1220747021484376,True,REGULAR,USD,call,2026-05-01,73.125,2.5500000000000114
AAPL260501C00205000,2026-04-15 15:53:07+00:00,205.0,60.0,66.85,69.65,0.0,0.0,5.0,7,1.119145029296875,True,REGULAR,USD,call,2026-05-01,68.25,2.8000000000000114
AAPL260501C00210000,2026-04-22 15:38:23+00:00,210.0,62.4,61.9,64.6,0.0,0.0,16.0,56,1.0293017285156252,True,REGULAR,USD,call,2026-05-01,63.25,2.6999999999999957
AAPL260501C00215000,2026-04-23 17:01:34+00:00,215.0,58.52,56.9,59.6,6.7299995,12.994785,1.0,25,0.9536137451171874,True,REGULAR,USD,call,2026-05-01,58.25,2.700000000000003
AAPL260501C00220000,2026-04-23 14:42:33+00:00,220.0,53.7,51.9,54.25,5.630001,11.71209,50.0,122,0.7861349511718749,True,REGULAR,USD,call,2026-05-01,53.075,2.3500000000000014
AAPL260501C00225000,2026-04-23 13:44:16+00:00,225.0,48.9,46.95,49.65,0.8199997,1.7054901,3.0,36,0.8159198095703124,True,REGULAR,USD,call,2026-05-01,48.3,2.6999999999999957
AAPL260501C00230000,2026-04-22 14:16:30+00:00,230.0,40.71,42.0,44.8,0.0,0.0,1.0,179,0.7700218310546876,True,REGULAR,USD,call,2026-05-01,43.4,2.799999999999997
