contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
NVDA260529C00050000,2026-04-17 14:22:55+00:00,50.0,150.75,146.4,152.35,0.0,0.0,4.0,4,2.274418376464843,True,REGULAR,USD,call,2026-05-29,149.375,5.949999999999989
NVDA260529C00100000,2026-04-23 14:39:48+00:00,100.0,102.45,96.3,102.85,1.199997,1.1851822,1.0,2,1.2490271923828122,True,REGULAR,USD,call,2026-05-29,99.57499999999999,6.549999999999997
NVDA260529C00115000,2026-04-22 14:15:24+00:00,115.0,85.67,81.7,86.95,0.0,0.0,1.0,3,0.9663089306640625,True,REGULAR,USD,call,2026-05-29,84.325,5.25
NVDA260529C00120000,2026-04-21 14:02:15+00:00,120.0,81.46,76.25,81.05,0.0,0.0,3.0,21,0.570316796875,True,REGULAR,USD,call,2026-05-29,78.65,4.799999999999997
NVDA260529C00125000,2026-04-17 18:32:49+00:00,125.0,76.16,73.65,75.8,0.0,0.0,5.0,12,0.9174812939453125,True,REGULAR,USD,call,2026-05-29,74.725,2.1499999999999915
NVDA260529C00130000,2026-04-21 18:31:55+00:00,130.0,70.7,68.75,71.1,0.0,0.0,1.0,9,0.8842785009765625,True,REGULAR,USD,call,2026-05-29,69.925,2.3499999999999943
NVDA260529C00135000,2026-04-23 18:02:35+00:00,135.0,64.77,63.95,66.3,-1.0300064,-1.5653592,1.0,9,0.8469253588867187,True,REGULAR,USD,call,2026-05-29,65.125,2.3499999999999943
NVDA260529C00140000,2026-04-23 18:02:35+00:00,140.0,59.9,59.4,60.7,-0.84000015,-1.3829439,27.0,13,0.772463212890625,True,REGULAR,USD,call,2026-05-29,60.05,1.3000000000000043
NVDA260529C00145000,2026-04-14 17:49:35+00:00,145.0,51.02,54.2,55.95,0.0,0.0,30.0,31,0.7128934960937501,True,REGULAR,USD,call,2026-05-29,55.075,1.75
NVDA260529C00150000,2026-04-23 15:24:08+00:00,150.0,53.99,49.45,51.35,1.8900032,3.6276455,5.0,130,0.6872589868164063,True,REGULAR,USD,call,2026-05-29,50.400000000000006,1.8999999999999986
NVDA260529C00155000,2026-04-22 14:12:33+00:00,155.0,45.95,44.8,45.9,0.0,0.0,6.0,14,0.6199989172363283,True,REGULAR,USD,call,2026-05-29,45.349999999999994,1.1000000000000014
NVDA260529C00160000,2026-04-23 15:29:57+00:00,160.0,44.0,40.1,41.6,2.7799988,6.7442956,2.0,112,0.6031533825683595,True,REGULAR,USD,call,2026-05-29,40.85,1.5
NVDA260529C00165000,2026-04-23 14:15:53+00:00,165.0,39.15,35.45,37.05,0.5,1.293661,7.0,588,0.5704388659667969,True,REGULAR,USD,call,2026-05-29,36.25,1.5999999999999943
NVDA260529C00170000,2026-04-23 17:40:44+00:00,170.0,31.5,31.15,32.0,-2.369999,-6.9973397,6.0,954,0.5277146838378908,True,REGULAR,USD,call,2026-05-29,31.575,0.8500000000000014
NVDA260529C00175000,2026-04-23 17:52:20+00:00,175.0,26.29,27.0,27.9,-3.3599987,-11.332205,25.0,553,0.5134936346435546,True,REGULAR,USD,call,2026-05-29,27.45,0.8999999999999986
NVDA260529C00180000,2026-04-23 18:08:38+00:00,180.0,23.35,23.1,23.65,-1.8999996,-7.524751,86.0,918,0.5053760400390624,True,REGULAR,USD,call,2026-05-29,23.375,0.5499999999999972
NVDA260529C00185000,2026-04-23 18:15:04+00:00,185.0,19.51,19.3,19.55,-1.9599991,-9.129013,103.0,909,0.4715018670654296,True,REGULAR,USD,call,2026-05-29,19.425,0.25
NVDA260529C00190000,2026-04-23 18:11:49+00:00,190.0,16.12,15.8,16.05,-2.3799992,-12.86486,274.0,3526,0.45477840148925786,True,REGULAR,USD,call,2026-05-29,15.925,0.25
NVDA260529C00195000,2026-04-23 18:11:42+00:00,195.0,12.92,12.7,12.9,-1.9799995,-13.288588,267.0,1716,0.44006907592773437,True,REGULAR,USD,call,2026-05-29,12.8,0.20000000000000107
NVDA260529C00200000,2026-04-23 18:14:31+00:00,200.0,10.04,9.9,10.05,-1.96,-16.333334,1083.0,51538,0.42383388671875,False,REGULAR,USD,call,2026-05-29,9.975000000000001,0.15000000000000036
NVDA260529C00205000,2026-04-23 18:19:23+00:00,205.0,7.67,7.55,7.7,-1.6400003,-17.615469,1061.0,2131,0.4131528411865234,False,REGULAR,USD,call,2026-05-29,7.625,0.15000000000000036
NVDA260529C00210000,2026-04-23 18:17:38+00:00,210.0,5.75,5.65,5.75,-1.4000001,-19.580421,862.0,7333,0.4037535211181641,False,REGULAR,USD,call,2026-05-29,5.7,0.09999999999999964
NVDA260529C00215000,2026-04-23 18:17:40+00:00,215.0,4.14,4.1,4.2,-1.19,-22.326456,797.0,3609,0.3963683410644532,False,REGULAR,USD,call,2026-05-29,4.15,0.10000000000000053
NVDA260529C00220000,2026-04-23 18:18:03+00:00,220.0,2.96,2.91,2.99,-0.94000006,-24.102566,1606.0,4054,0.3898986791992188,False,REGULAR,USD,call,2026-05-29,2.95,0.08000000000000007
NVDA260529C00225000,2026-04-23 18:13:30+00:00,225.0,2.08,2.05,2.11,-0.72,-25.714287,1611.0,49660,0.3864807446289062,False,REGULAR,USD,call,2026-05-29,2.08,0.06000000000000005
NVDA260529C00230000,2026-04-23 18:15:35+00:00,230.0,1.44,1.4,1.47,-0.51,-26.153845,397.0,4047,0.3842835009765625,False,REGULAR,USD,call,2026-05-29,1.435,0.07000000000000006
NVDA260529C00235000,2026-04-23 18:08:34+00:00,235.0,1.04,0.96,1.02,-0.32000005,-23.529415,73.0,578,0.3839172937011719,False,REGULAR,USD,call,2026-05-29,0.99,0.06000000000000005
NVDA260529C00240000,2026-04-23 18:18:03+00:00,240.0,0.68,0.68,0.71,-0.26999998,-28.421051,556.0,5662,0.3852600537109374,False,REGULAR,USD,call,2026-05-29,0.6950000000000001,0.029999999999999916
NVDA260529C00245000,2026-04-23 18:02:55+00:00,245.0,0.48,0.46,0.51,-0.19000003,-28.358212,346.0,820,0.389654541015625,False,REGULAR,USD,call,2026-05-29,0.485,0.04999999999999999
NVDA260529C00250000,2026-04-23 18:17:07+00:00,250.0,0.35,0.34,0.37,-0.14000002,-29.16667,251.0,1911,0.3947814428710938,False,REGULAR,USD,call,2026-05-29,0.355,0.02999999999999997
NVDA260529C00255000,2026-04-23 15:45:04+00:00,255.0,0.35,0.23,0.28,0.00999999,2.9411736,4.0,57,0.40259386474609377,False,REGULAR,USD,call,2026-05-29,0.255,0.05000000000000002
NVDA260529C00260000,2026-04-23 17:19:47+00:00,260.0,0.2,0.17,0.22,-0.030000001,-13.043478,17.0,299,0.41211525390625,False,REGULAR,USD,call,2026-05-29,0.195,0.04999999999999999
NVDA260529C00265000,2026-04-23 15:25:06+00:00,265.0,0.18,0.13,0.17,0.030000001,20.0,7.0,133,0.41992767578125,False,REGULAR,USD,call,2026-05-29,0.15000000000000002,0.04000000000000001
NVDA260529C00270000,2026-04-22 19:56:27+00:00,270.0,0.14,0.1,0.14,0.0,0.0,11.0,134,0.43164630859375,False,REGULAR,USD,call,2026-05-29,0.12000000000000001,0.04000000000000001
