contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
AMD260515C00025000,2026-04-10 17:21:20+00:00,25.0,220.35,279.0,281.4,0.0,0.0,1.0,1769,4.654301057128906,True,REGULAR,USD,call,2026-05-15,280.2,2.3999999999999773
AMD260515C00030000,2026-04-01 18:24:11+00:00,30.0,179.54,273.7,276.4,0.0,0.0,1.0,10,4.089848637695313,True,REGULAR,USD,call,2026-05-15,275.04999999999995,2.6999999999999886
AMD260515C00035000,2026-04-01 18:18:29+00:00,35.0,175.29,268.7,271.4,0.0,0.0,1.0,9,3.80468798828125,True,REGULAR,USD,call,2026-05-15,270.04999999999995,2.6999999999999886
AMD260515C00040000,2026-04-21 18:25:32+00:00,40.0,245.13,263.7,266.55,0.0,0.0,2.0,4,3.6562508593750005,True,REGULAR,USD,call,2026-05-15,265.125,2.8500000000000227
AMD260515C00045000,2025-08-26 16:30:04+00:00,45.0,122.9,115.5,116.45,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15,115.975,0.9500000000000028
AMD260515C00050000,2026-03-13 16:34:59+00:00,50.0,145.05,227.8,229.05,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15,228.425,1.25
AMD260515C00055000,2026-04-10 16:15:48+00:00,55.0,191.15,248.75,251.6,0.0,0.0,47.0,37,3.1250021875,True,REGULAR,USD,call,2026-05-15,250.175,2.8499999999999943
AMD260515C00060000,2026-04-21 13:30:34+00:00,60.0,218.15,244.1,246.65,0.0,0.0,60.0,47,3.119142827148437,True,REGULAR,USD,call,2026-05-15,245.375,2.5500000000000114
AMD260515C00065000,2026-03-25 13:33:14+00:00,65.0,150.0,238.75,241.4,0.0,0.0,1.0,9,2.7343781640625,True,REGULAR,USD,call,2026-05-15,240.075,2.6500000000000057
AMD260515C00070000,2026-03-16 18:26:45+00:00,70.0,129.5,207.85,209.15,0.0,0.0,1.0,20,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15,208.5,1.3000000000000114
AMD260515C00075000,2026-02-20 14:59:47+00:00,75.0,126.28,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15,0.0,0.0
AMD260515C00080000,2026-04-22 17:21:24+00:00,80.0,220.36,223.9,226.7,0.0,0.0,1.0,43,2.535159912109375,True,REGULAR,USD,call,2026-05-15,225.3,2.799999999999983
AMD260515C00085000,2026-04-23 18:16:06+00:00,85.0,220.11,218.9,221.6,103.96,89.50495,6.0,26,2.394535263671875,True,REGULAR,USD,call,2026-05-15,220.25,2.6999999999999886
AMD260515C00090000,2026-04-23 16:57:59+00:00,90.0,219.78,213.9,216.7,116.56,112.92385,4.0,0,2.3203166992187496,True,REGULAR,USD,call,2026-05-15,215.3,2.799999999999983
AMD260515C00095000,2026-04-17 19:56:03+00:00,95.0,183.67,208.85,211.7,0.0,0.0,2.0,11,2.208988852539062,True,REGULAR,USD,call,2026-05-15,210.27499999999998,2.8499999999999943
AMD260515C00100000,2026-04-23 16:58:39+00:00,100.0,209.16,203.9,206.45,7.730011,3.837567,8.0,128,2.0605517236328126,True,REGULAR,USD,call,2026-05-15,205.175,2.549999999999983
AMD260515C00105000,2026-04-23 16:57:38+00:00,105.0,204.79,198.9,201.65,8.289993,4.2188263,11.0,53,2.030278361816406,True,REGULAR,USD,call,2026-05-15,200.275,2.75
AMD260515C00110000,2026-04-23 16:12:34+00:00,110.0,198.28,194.25,196.6,5.7599945,2.991894,6.0,78,2.0156299609375,True,REGULAR,USD,call,2026-05-15,195.425,2.3499999999999943
AMD260515C00115000,2026-04-23 18:02:55+00:00,115.0,190.41,188.95,191.8,4.8600006,2.6192403,24.0,133,1.9130863720703126,True,REGULAR,USD,call,2026-05-15,190.375,2.8500000000000227
AMD260515C00120000,2026-04-23 16:09:50+00:00,120.0,187.47,183.95,186.8,14.080002,8.120423,6.0,133,1.834961762695312,True,REGULAR,USD,call,2026-05-15,185.375,2.8500000000000227
AMD260515C00125000,2026-04-23 16:36:44+00:00,125.0,184.63,179.0,181.7,5.9100037,3.3068507,1.0,132,1.7509778076171876,True,REGULAR,USD,call,2026-05-15,180.35,2.6999999999999886
AMD260515C00130000,2026-04-23 17:57:06+00:00,130.0,173.28,174.0,176.85,-0.27000427,-0.15557723,7.0,235,1.7084975512695313,True,REGULAR,USD,call,2026-05-15,175.425,2.8499999999999943
AMD260515C00135000,2026-04-23 17:57:06+00:00,135.0,168.32,169.05,171.7,-0.269989,-0.16014533,9.0,211,1.62109564453125,True,REGULAR,USD,call,2026-05-15,170.375,2.6499999999999773
AMD260515C00140000,2026-04-23 18:12:09+00:00,140.0,165.38,164.05,166.8,1.9000092,1.1622273,2.0,341,1.5727560424804685,True,REGULAR,USD,call,2026-05-15,165.425,2.75
AMD260515C00145000,2026-04-22 18:54:52+00:00,145.0,157.83,159.1,161.75,0.0,0.0,10.0,260,1.5083032397460938,True,REGULAR,USD,call,2026-05-15,160.425,2.6500000000000057
AMD260515C00150000,2026-04-23 18:11:06+00:00,150.0,155.29,154.15,156.55,2.4599915,1.609626,12.0,643,1.4213896118164064,True,REGULAR,USD,call,2026-05-15,155.35000000000002,2.4000000000000057
AMD260515C00155000,2026-04-23 17:20:49+00:00,155.0,150.7,149.15,151.95,1.9799957,1.3313581,5.0,1056,1.4228544482421874,True,REGULAR,USD,call,2026-05-15,150.55,2.799999999999983
AMD260515C00160000,2026-04-23 16:14:00+00:00,160.0,148.72,144.2,146.95,7.580002,5.3705554,2.0,815,1.3696320581054686,True,REGULAR,USD,call,2026-05-15,145.575,2.75
AMD260515C00165000,2026-04-21 19:31:57+00:00,165.0,121.35,139.25,142.0,0.0,0.0,11.0,918,1.32422212890625,True,REGULAR,USD,call,2026-05-15,140.625,2.75
AMD260515C00170000,2026-04-23 15:28:54+00:00,170.0,139.5,134.4,136.8,5.600006,4.1822305,3.0,459,1.2612341625976562,True,REGULAR,USD,call,2026-05-15,135.60000000000002,2.4000000000000057
AMD260515C00175000,2026-04-23 15:30:17+00:00,175.0,134.4,129.3,131.85,8.699997,6.921239,1.0,499,1.2001993115234375,True,REGULAR,USD,call,2026-05-15,130.575,2.549999999999983
AMD260515C00180000,2026-04-23 17:55:16+00:00,180.0,122.6,124.35,127.25,-1.3499985,-1.0891477,8.0,632,1.1948282446289062,True,REGULAR,USD,call,2026-05-15,125.8,2.9000000000000057
AMD260515C00185000,2026-04-22 19:52:19+00:00,185.0,118.83,119.55,122.0,0.0,0.0,16.0,796,1.1362347875976564,True,REGULAR,USD,call,2026-05-15,120.775,2.450000000000003
AMD260515C00190000,2026-04-23 15:43:22+00:00,190.0,119.68,114.65,116.6,6.6600037,5.8927655,3.0,1018,1.0542039477539062,True,REGULAR,USD,call,2026-05-15,115.625,1.9499999999999886
AMD260515C00195000,2026-04-23 15:59:40+00:00,195.0,113.11,109.7,112.35,11.889999,11.74669,1.0,1321,1.0754440759277344,True,REGULAR,USD,call,2026-05-15,111.025,2.6499999999999915
AMD260515C00200000,2026-04-23 17:59:51+00:00,200.0,104.71,104.8,106.55,0.5499954,0.5280294,230.0,18970,0.9643558251953125,True,REGULAR,USD,call,2026-05-15,105.675,1.75
AMD260515C00210000,2026-04-23 17:38:44+00:00,210.0,94.95,95.65,97.55,-0.05000305,-0.05263479,43.0,6313,0.9987793090820312,True,REGULAR,USD,call,2026-05-15,96.6,1.8999999999999915
AMD260515C00220000,2026-04-23 17:45:09+00:00,220.0,83.2,85.8,87.1,-2.0,-2.3474178,141.0,7871,0.8793957373046875,True,REGULAR,USD,call,2026-05-15,86.44999999999999,1.2999999999999972
AMD260515C00225000,2026-04-23 17:46:26+00:00,225.0,78.32,80.55,83.0,4.470001,6.0528116,68.0,19,0.8645033081054687,True,REGULAR,USD,call,2026-05-15,81.775,2.450000000000003
AMD260515C00230000,2026-04-23 17:52:01+00:00,230.0,73.0,76.45,78.25,-2.5299988,-3.3496609,61.0,6515,0.8676771044921875,True,REGULAR,USD,call,2026-05-15,77.35,1.7999999999999972
AMD260515C00235000,2026-04-23 15:11:44+00:00,235.0,75.64,71.5,73.65,8.25,12.242172,5.0,12,0.834718449707031,True,REGULAR,USD,call,2026-05-15,72.575,2.1500000000000057
