contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
AAPL260504C00260000,2026-04-23 16:48:33+00:00,260.0,15.07,13.9,16.2,-0.5799999,-3.70607,7,79,0.3802552209472656,True,REGULAR,USD,call,2026-05-04,15.05,2.299999999999999
AAPL260504C00265000,2026-04-23 16:07:36+00:00,265.0,11.28,10.6,12.0,0.07999992,0.714285,33,271,0.34448897705078124,True,REGULAR,USD,call,2026-05-04,11.3,1.4000000000000004
AAPL260504C00270000,2026-04-23 17:54:43+00:00,270.0,7.95,7.55,8.45,0.029999733,0.3787845,66,174,0.32434757690429683,True,REGULAR,USD,call,2026-05-04,8.0,0.8999999999999995
AAPL260504C00275000,2026-04-23 17:57:08+00:00,275.0,4.9,5.05,5.35,-0.5499997,-10.091738,566,518,0.29920134399414056,False,REGULAR,USD,call,2026-05-04,5.199999999999999,0.2999999999999998
AAPL260504C00280000,2026-04-23 17:56:30+00:00,280.0,2.99,3.0,3.35,-0.47000003,-13.583816,461,320,0.2970041003417968,False,REGULAR,USD,call,2026-05-04,3.175,0.3500000000000001
AAPL260504C00285000,2026-04-23 18:07:22+00:00,285.0,1.91,1.82,1.98,-0.18999994,-9.047617,86,293,0.2963937548828125,False,REGULAR,USD,call,2026-05-04,1.9,0.15999999999999992
AAPL260504C00290000,2026-04-23 18:10:00+00:00,290.0,1.1,1.0,1.23,-0.15999997,-12.69841,42,163,0.3073799731445312,False,REGULAR,USD,call,2026-05-04,1.115,0.22999999999999998
AAPL260504C00295000,2026-04-23 17:46:02+00:00,295.0,0.52,0.51,0.64,-0.21000004,-28.767128,244,299,0.304694453125,False,REGULAR,USD,call,2026-05-04,0.575,0.13
AAPL260504C00300000,2026-04-23 16:29:07+00:00,300.0,0.35,0.22,0.37,-0.050000012,-12.500002,28,224,0.313483427734375,False,REGULAR,USD,call,2026-05-04,0.295,0.15
AAPL260504C00305000,2026-04-23 18:13:02+00:00,305.0,0.15,0.05,0.24,-0.08,-27.586208,126,74,0.32910827148437494,False,REGULAR,USD,call,2026-05-04,0.145,0.19
AAPL260504P00225000,2026-04-22 13:32:39+00:00,225.0,0.42,0.01,0.21,0.0,0.0,3,5,0.5424850439453126,False,REGULAR,USD,put,2026-05-04,0.11,0.19999999999999998
AAPL260504P00230000,2026-04-21 16:01:36+00:00,230.0,0.39,0.05,0.45,0.0,0.0,2,3,0.5043994873046875,False,REGULAR,USD,put,2026-05-04,0.25,0.4
AAPL260504P00240000,2026-04-23 17:21:16+00:00,240.0,0.3,0.25,0.33,0.01000002,3.448283,17,47,0.4194393994140625,False,REGULAR,USD,put,2026-05-04,0.29000000000000004,0.08000000000000002
AAPL260504P00250000,2026-04-23 16:23:36+00:00,250.0,0.62,0.63,0.82,-0.17000002,-21.51899,50,72,0.38403936279296874,False,REGULAR,USD,put,2026-05-04,0.725,0.18999999999999995
AAPL260504P00255000,2026-04-23 17:42:07+00:00,255.0,1.25,0.91,1.27,-0.00999999,-0.79365003,30,84,0.3657289990234375,False,REGULAR,USD,put,2026-05-04,1.09,0.36
AAPL260504P00260000,2026-04-23 17:50:55+00:00,260.0,2.0,1.64,1.94,0.0,0.0,145,70,0.34680828979492184,False,REGULAR,USD,put,2026-05-04,1.79,0.30000000000000004
AAPL260504P00265000,2026-04-23 18:02:16+00:00,265.0,2.77,2.68,2.9,-0.27999997,-9.180326,158,82,0.3259344750976562,False,REGULAR,USD,put,2026-05-04,2.79,0.21999999999999975
AAPL260504P00270000,2026-04-23 18:00:16+00:00,270.0,4.5,4.2,4.65,-0.32999992,-6.832297,63,84,0.3236151623535155,False,REGULAR,USD,put,2026-05-04,4.425000000000001,0.4500000000000002
AAPL260504P00275000,2026-04-23 17:46:57+00:00,275.0,7.52,6.4,6.95,0.19000006,2.5920882,30,20,0.31867136413574215,True,REGULAR,USD,put,2026-05-04,6.675000000000001,0.5499999999999998
