contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
NVDA260302C00110000,2026-02-26 15:09:52+00:00,110.0,78.46,67.95,74.1,0.0,0.0,5.0,7,3.6870125012207033,True,REGULAR,USD,call,2026-03-02,71.025,6.1499999999999915
NVDA260302C00115000,2026-02-26 20:35:31+00:00,115.0,69.83,62.75,69.05,0.0,0.0,64.0,8,3.4038100842285153,True,REGULAR,USD,call,2026-03-02,65.9,6.299999999999997
NVDA260302C00120000,2026-02-26 20:29:03+00:00,120.0,65.88,57.75,64.05,0.0,0.0,11.0,9,3.150392749023437,True,REGULAR,USD,call,2026-03-02,60.9,6.299999999999997
NVDA260302C00125000,2026-02-26 20:23:39+00:00,125.0,55.74,52.75,59.05,-4.109997,-6.867163,1.0,6,2.9057644543457033,True,REGULAR,USD,call,2026-03-02,55.9,6.299999999999997
NVDA260302C00130000,2026-02-27 14:38:59+00:00,130.0,50.81,48.05,54.05,-10.139999,-16.636585,71.0,18,2.668460360107422,True,REGULAR,USD,call,2026-03-02,51.05,6.0
NVDA260302C00140000,2026-02-26 15:15:26+00:00,140.0,41.56,37.55,43.1,-5.5200005,-11.724725,1.0,10,1.9155277661132817,True,REGULAR,USD,call,2026-03-02,40.325,5.550000000000004
NVDA260302C00145000,2026-02-26 14:48:10+00:00,145.0,44.15,32.5,38.05,0.0,0.0,22.0,21,1.6987319750976564,True,REGULAR,USD,call,2026-03-02,35.275,5.549999999999997
NVDA260302C00150000,2026-02-27 14:55:44+00:00,150.0,29.8,29.2,32.7,-5.6800003,-16.00902,21.0,34,1.3896514892578122,True,REGULAR,USD,call,2026-03-02,30.950000000000003,3.5000000000000036
NVDA260302C00155000,2026-02-27 14:40:09+00:00,155.0,26.59,25.45,26.1,-6.1500015,-18.784365,1.0,26,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-02,25.775,0.6500000000000021
NVDA260302C00160000,2026-02-27 14:33:53+00:00,160.0,20.82,20.3,21.2,-3.9099998,-15.810757,4.0,75,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-02,20.75,0.8999999999999986
NVDA260302C00165000,2026-02-27 14:58:57+00:00,165.0,15.05,15.85,16.35,-6.05,-28.672985,53.0,224,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-02,16.1,0.5000000000000018
NVDA260302C00170000,2026-02-27 15:01:03+00:00,170.0,10.8,11.2,11.5,-4.26,-28.286854,138.0,435,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-02,11.35,0.3000000000000007
NVDA260302C00175000,2026-02-27 15:02:28+00:00,175.0,6.65,6.7,6.8,-3.7000003,-35.748795,1166.0,1303,0.247077841796875,True,REGULAR,USD,call,2026-03-02,6.75,0.09999999999999964
NVDA260302C00180000,2026-02-27 15:03:00+00:00,180.0,3.17,3.1,3.2,-3.12,-49.602543,9653.0,2184,0.30249720947265624,True,REGULAR,USD,call,2026-03-02,3.1500000000000004,0.10000000000000009
NVDA260302C00185000,2026-02-27 15:03:17+00:00,185.0,1.06,1.05,1.06,-1.94,-64.88294,16027.0,6196,0.309577216796875,False,REGULAR,USD,call,2026-03-02,1.0550000000000002,0.010000000000000009
NVDA260302C00190000,2026-02-27 15:03:07+00:00,190.0,0.32,0.32,0.33,-0.79,-71.17117,14576.0,19901,0.3413151806640625,False,REGULAR,USD,call,2026-03-02,0.325,0.010000000000000009
NVDA260302C00195000,2026-02-27 15:02:33+00:00,195.0,0.12,0.12,0.13,-0.26,-66.66667,8053.0,28336,0.39063109375,False,REGULAR,USD,call,2026-03-02,0.125,0.010000000000000009
NVDA260302C00200000,2026-02-27 15:03:07+00:00,200.0,0.06,0.06,0.07,-0.120000005,-63.157894,3725.0,25895,0.45313046875,False,REGULAR,USD,call,2026-03-02,0.065,0.010000000000000009
NVDA260302C00205000,2026-02-27 15:03:12+00:00,205.0,0.04,0.04,0.05,-0.07,-63.636364,1162.0,17528,0.51562984375,False,REGULAR,USD,call,2026-03-02,0.045,0.010000000000000002
NVDA260302C00210000,2026-02-27 15:01:59+00:00,210.0,0.03,0.02,0.03,-0.04,-57.142857,1098.0,18822,0.5625043750000001,False,REGULAR,USD,call,2026-03-02,0.025,0.009999999999999998
NVDA260302C00215000,2026-02-27 15:01:42+00:00,215.0,0.01,0.01,0.02,-0.03,-60.000004,876.0,8826,0.6015664843750002,False,REGULAR,USD,call,2026-03-02,0.015,0.01
NVDA260302C00220000,2026-02-27 15:03:03+00:00,220.0,0.01,0.01,0.02,-0.03,-75.0,929.0,38896,0.6796907031250001,False,REGULAR,USD,call,2026-03-02,0.015,0.01
NVDA260302C00225000,2026-02-27 14:44:06+00:00,225.0,0.01,0.0,0.01,-0.01,-50.0,45.0,5048,0.6718782812500002,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00230000,2026-02-27 14:57:08+00:00,230.0,0.01,0.0,0.01,-0.02,-66.66667,36.0,5185,0.7500025,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00235000,2026-02-26 20:23:18+00:00,235.0,0.01,0.0,0.01,0.0,0.0,3.0,1820,0.79687703125,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00240000,2026-02-26 18:56:54+00:00,240.0,0.01,0.0,0.01,0.0,0.0,280.0,1263,0.8437515624999999,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00245000,2026-02-27 15:01:54+00:00,245.0,0.01,0.0,0.01,0.0,0.0,200.0,618,0.9062509375,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00250000,2026-02-26 16:48:15+00:00,250.0,0.01,0.0,0.01,0.0,0.0,81.0,840,0.9687503125,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302C00255000,2026-02-27 14:59:20+00:00,255.0,0.01,0.0,0.01,-0.01,-50.0,2.0,722,1.0312548437500002,False,REGULAR,USD,call,2026-03-02,0.005,0.01
NVDA260302P00110000,2026-02-27 14:51:36+00:00,110.0,0.01,0.0,0.01,0.0,0.0,62.0,642,1.5000025,False,REGULAR,USD,put,2026-03-02,0.005,0.01
NVDA260302P00115000,2026-02-26 17:48:18+00:00,115.0,0.01,0.0,0.01,0.0,0.0,357.0,4674,1.3750031249999999,False,REGULAR,USD,put,2026-03-02,0.005,0.01
NVDA260302P00120000,2026-02-26 15:40:35+00:00,120.0,0.01,0.0,0.01,0.0,0.0,1.0,333,1.2500037499999999,False,REGULAR,USD,put,2026-03-02,0.005,0.01
